経過時間_秒, Green, SinWave
31.951, 8.89, 6.24
31.982, 9.56, 7.13
32.015, 9.65, 7.67
32.051, 9.29, 8.08
32.085, 8.76, 8.30
32.125, 8.17, 7.83
32.156, 7.58, 8.78
32.185, 7.03, 9.18
32.217, 6.48, 9.48
32.253, 5.90, 9.64
32.285, 5.28, 9.62
32.318, 4.60, 9.43
32.352, 3.77, 9.06
32.385, 2.03, 8.56
32.418, 1.32, 7.93
32.457, 1.20, 7.05
32.487, 1.09, 6.30
32.516, 0.99, 5.54
32.551, 0.63, 4.60
32.586, 0.39, 3.68
32.618, 0.60, 2.89
32.650, 1.34, 2.17
32.684, 2.67, 1.43
32.721, 4.38, 0.74
32.751, 6.28, 0.45
32.788, 8.03, 0.43
32.821, 9.32, 0.74
32.852, 9.38, 1.30
32.888, 8.77, 2.21
32.921, 7.82, 3.25
32.967, 6.76, 13.35
32.987, 5.67, 8.72
33.017, 4.59, 8.07
33.052, 3.51, 7.10
33.100, 2.40, 5.51
