経過時間_秒, Green, SinWave
28.133, 7.08, 9.37
28.169, 8.65, 9.37
28.194, 9.43, 9.07
28.236, 9.21, 8.04
28.263, 9.07, 7.11
28.298, 8.93, 8.37
28.336, 8.71, 9.38
28.361, 8.38, 9.12
28.396, 7.92, 8.46
28.436, 7.34, 7.32
28.472, 6.61, 6.05
28.498, 5.37, 5.05
28.526, 4.09, 3.97
28.562, 1.77, 2.66
28.597, 0.89, 1.57
28.637, 1.96, 0.81
28.669, 3.74, 0.40
28.704, 6.02, 0.20
28.736, 6.82, 0.23
28.762, 7.66, 0.41
28.797, 8.76, 0.87
28.836, 9.44, 1.63
28.871, 9.20, 2.50
28.903, 9.39, 3.41
28.932, 9.28, 3.48
28.971, 8.86, 7.94
29.004, 7.95, 8.73
29.036, 6.88, 9.29
29.070, 5.41, 9.48
29.098, 3.96, 9.32
29.128, 2.69, 8.84
29.170, 1.70, 7.71
29.202, 1.36, 6.58
29.230, 1.13, 5.49
29.261, 2.45, 4.26
29.303, 4.26, 2.73
29.329, 6.29, 2.01
29.371, 7.66, 1.32
29.405, 8.65, 0.99
29.431, 8.89, 0.89
29.463, 9.45, 0.96
29.503, 9.69, 1.31
29.532, 9.67, 1.75
29.574, 9.59, 2.62
29.605, 9.39, 12.21
29.637, 8.74, 8.01
29.672, 7.75, 6.62
29.702, 6.71, 5.29
29.736, 5.37, 3.81
29.764, 4.40, 2.73
29.806, 3.51, 1.62
29.838, 2.53, 1.20
29.870, 1.51, 1.15
29.897, 1.91, 1.42
29.939, 3.76, 2.33
29.970, 5.83, 3.32
30.005, 6.99, 4.64
30.041, 8.03, 6.09
30.070, 8.39, 7.21
30.104, 9.10, 8.34
30.136, 9.56, 9.20
30.171, 9.69, 9.66
30.204, 9.44, 9.58
30.239, 8.99, 8.96
30.272, 8.32, 10.75
30.306, 7.58, 9.17
30.336, 6.52, 8.37
30.374, 5.29, 6.98
30.405, 4.20, 5.68
30.441, 3.12, 4.16
30.472, 1.47, 3.01
30.502, 1.02, 2.25
30.536, 0.69, 1.71
30.570, 0.85, 1.50
30.608, 1.66, 1.65
30.640, 3.02, 2.09
30.672, 4.91, 2.79
30.704, 6.59, 3.69
30.738, 7.45, 4.79
30.778, 8.09, 6.17
30.803, 9.08, 7.00
30.836, 9.03, 8.01
30.871, 9.49, 8.95
30.906, 9.72, 9.58
30.940, 9.83, 9.68
30.972, 9.66, 9.31
31.003, 9.32, 8.56
31.038, 8.66, 5.72
31.078, 7.88, 3.47
31.106, 6.93, 2.21
31.138, 5.97, 1.41
31.172, 4.73, 0.90
31.203, 3.22, 0.70
31.236, 1.45, 0.78
31.274, 0.74, 1.24
31.307, 0.40, 1.94
31.340, 0.41, 2.85
31.376, 0.89, 4.03
31.412, 1.82, 5.31
31.441, 3.08, 6.34
31.477, 4.58, 7.54
31.509, 5.98, 8.45
31.540, 7.31, 9.40
31.572, 8.70, 9.82
31.609, 9.34, 9.52
31.642, 9.68, 8.57
31.674, 9.72, 7.18
31.707, 9.56, 5.47
31.740, 9.13, 3.72
31.772, 8.53, 10.41
31.811, 7.81, 8.94
31.840, 6.97, 7.85
31.872, 6.04, 6.27
31.906, 5.02, 4.41
31.943, 3.59, 2.52
31.973, 2.02, 1.52
32.007, 1.04, 0.96
32.037, 0.51, 0.61
32.077, 0.27, 0.40
32.106, 0.68, 0.43
32.142, 1.61, 0.69
32.180, 3.31, 1.19
32.208, 5.42, 1.71
32.243, 7.19, 2.49
32.276, 8.08, 3.35
32.307, 8.65, 4.22
32.337, 9.20, 5.10
32.373, 9.59, 6.14
32.409, 9.57, 7.13
32.443, 9.43, 7.97
32.487, 9.12, 9.12
32.510, 8.71, 9.06
32.540, 8.39, 8.08
32.580, 7.87, 6.20
32.611, 7.28, 4.53
32.653, 6.61, 2.39
32.675, 5.85, 1.54
32.707, 4.69, 0.92
32.745, 2.84, 0.44
32.778, 2.10, 0.26
32.804, 1.64, 0.28
32.843, 1.12, 0.58
32.879, 0.55, 1.12
32.912, 0.36, 1.82
32.942, 0.71, 2.59
32.974, 1.55, 3.51
33.009, 2.91, 4.60
33.043, 4.58, 5.67
33.077, 6.10, 6.70
33.112, 7.83, 7.67
33.141, 8.88, 8.44
